"EFF_DATE","REGULATORY","AWY_LOCATION","AWY_ID","POINT_SEQ","SEG_VALUE","SEG_TYPE","NAV_NAME","NAV_CITY","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NEXT_SEG","MAG_COURSE","OPP_MAG_COURSE","MAG_COURSE_DIST","CHGOVR_PT","CHGOVR_PT_NAME","CHGOVR_PT_DIST","AWY_SEG_GAP_FLAG","SIGNAL_GAP_FLAG","DOGLEG","REMARK"
"2023/11/30","Y","C","J70",160,"PMM","VOR/DME","PULLMAN","PULLMAN","","MI","US","ALPHE",90.92,275.61,70.87,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",170,"ALPHE","RP   ","","","K5","MI","US","DUNKS",90.92,275.61,14.04,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",180,"DUNKS","RP   ","","","K5","MI","US","SVM",90.92,275.61,26.71,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",190,"SVM","VORTAC","SALEM","SALEM","","MI","US","CFGFT",95.22,275.74,34.54,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",200,"CFGFT","CN   ","","","K5","MI","US","U.S. CANADIAN BORDER-2",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","J70",210,"U.S. CANADIAN BORDER-2","","","","","","","U.S. CANADIAN BORDER-3",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",220,"U.S. CANADIAN BORDER-3","","","","","","","BEWEL",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",230,"BEWEL","RP   ","","","K5","OH","US","JHW",101.21,282.3,72.63,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",240,"JHW","VOR/DME","JAMESTOWN","JAMESTOWN","","NY","US","HOXIE",115.46,300.74,59.97,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",250,"HOXIE","RP   ","","","K6","PA","US","DMACK",115.46,300.74,14.3,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",260,"DMACK","RP   ","","","K6","PA","US","STENT",115.46,300.74,19.04,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",270,"STENT","RP   ","","","K6","PA","US","MAGIO",115.46,300.74,26.64,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",280,"MAGIO","RP   ","","","K6","PA","US","LVZ",115.46,300.74,43.71,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",290,"LVZ","VORTAC","WILKES-BARRE","WILKES BARRE SCRANTON","","PA","US","JENNO",123.79,305.33,17.74,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",300,"JENNO","RP   ","","","K6","PA","US","HARTY",123.79,305.33,12,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",310,"HARTY","RP   ","","","K6","PA","US","STW",123.79,305.33,11,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",320,"STW","VOR/DME","STILLWATER","STILLWATER","","NJ","US","LGA",116.28,297.94,47.27,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",330,"LGA","VOR/DME","LA GUARDIA","NEW YORK","","NY","US","JFK",165.84,345.91,10.07,"","",,"N","N","N",""
"2023/11/30","Y","C","J70",340,"JFK","VOR/DME","KENNEDY","NEW YORK","","NY","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",10,"MEM","VORTAC","MEMPHIS","MEMPHIS","","TN","US","HUMBO",9.78,187.28,98.38,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",20,"HUMBO","RP   ","","","K3","MO","US","CRELL",9.78,187.28,15.49,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",30,"CRELL","WP   ","","","K3","MO","US","ENL",9.78,187.28,94,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",40,"ENL","VORTAC","CENTRALIA","CENTRALIA","","IL","US","BOSIE",15.31,197.94,15.41,"RBS","ROBERTS",98,"N","N","N",""
"2023/11/30","Y","C","J71",50,"BOSIE","RP   ","","","K5","IL","US","CAROL",15.31,197.94,11.23,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",60,"CAROL","RP   ","","","K5","IL","US","COWES",15.31,197.94,27.91,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",70,"COWES","RP   ","","","K5","IL","US","WLDBL",15.31,197.94,20,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",80,"WLDBL","RP   ","","","K5","IL","US","GORDO",15.31,197.94,15.88,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",90,"GORDO","RP   ","","","K5","IL","US","JARKE",15.31,197.94,15.16,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",100,"JARKE","RP   ","","","K5","IL","US","RBS",15.31,197.94,32,"","",,"N","N","N",""
"2023/11/30","Y","C","J71",110,"RBS","VOR/DME","ROBERTS","ROBERTS","","IL","US","OBK",3.51,187.65,98.8,"OBK","NORTHBROOK",40,"N","N","N",""
"2023/11/30","Y","C","J71",120,"OBK","VOR/DME","NORTHBROOK","NORTHBROOK","","IL","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J713",10,"BIL","VORTAC","BILLINGS","BILLINGS","","MT","US","BOY",160.24,338.46,141.43,"","",,"N","N","N",""
"2023/11/30","Y","C","J713",20,"BOY","VOR/DME","BOYSEN RESERVOIR","BOYSEN RESERVOIR","","WY","US","BPI",220.97,45.74,95.68,"","",,"N","N","N",""
"2023/11/30","Y","C","J713",30,"BPI","VOR/DME","BIG PINEY","BIG PINEY","","WY","US","TCH",209.68,22.44,133.55,"TCH","WASATCH",94,"N","N","N",""
"2023/11/30","Y","C","J713",40,"TCH","VORTAC","WASATCH","SALT LAKE CITY","","UT","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",10,"BLD","VORTAC","BOULDER CITY","BOULDER CITY","","NV","US","PGS",93.67,274.44,68.11,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",20,"PGS","VOR/DME","PEACH SPRINGS","PEACH SPRINGS","","AZ","US","CUTRO",76,256.97,56.82,"","",,"N","Y","N",""
"2023/11/30","Y","C","J72",30,"CUTRO","RP   ","","","K2","AZ","US","BAVPE",76,256.97,24.63,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",40,"BAVPE","RP   ","","","K2","AZ","US","HMFRY",77.77,259.52,18.56,"","",,"N","N","Y",""
"2023/11/30","Y","C","J72",50,"HMFRY","RP   ","","","K2","AZ","US","DILCO",77.77,259.52,70.37,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",60,"DILCO","RP   ","","","K2","AZ","US","GUP",77.77,259.52,58.53,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",70,"GUP","VORTAC","GALLUP","GALLUP","","NM","US","LORAT",89.78,271.97,80.78,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",80,"LORAT","RP   ","","","K2","NM","US","ABQ",89.78,271.97,23.52,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",90,"ABQ","VORTAC","ALBUQUERQUE","ALBUQUERQUE","","NM","US","MIERA",85.35,269.62,35,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",100,"MIERA","RP   ","","","K2","NM","US","TXO",85.35,269.62,164.29,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",110,"TXO","VORTAC","TEXICO","TEXICO","","TX","US","TURKI",86,269.39,89.09,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",120,"TURKI","RP   ","","","K4","TX","US","GANJA",86,269.39,40.52,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",130,"GANJA","RP   ","","","K4","TX","US","SPS",86,269.39,83.79,"","",,"N","N","N",""
"2023/11/30","Y","C","J72",140,"SPS","VORTAC","WICHITA FALLS","WICHITA FALLS","","TX","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",10,"LGC","VORTAC","LAGRANGE","LAGRANGE","","GA","US","BNA",337.81,159.97,198.93,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",20,"BNA","VORTAC","NASHVILLE","NASHVILLE","","TN","US","PXV",336.58,150.93,119.18,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",30,"PXV","VORTAC","POCKET CITY","EVANSVILLE","","IN","US","TILMN",355.12,180,94,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",40,"TILMN","RP   ","","","K5","IL","US","GUIDO",355.12,180,47.68,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",50,"GUIDO","RP   ","","","K5","IL","US","OBK",355.12,180,115.87,"","",,"N","N","N",""
"2023/11/30","Y","C","J73",60,"OBK","VOR/DME","NORTHBROOK","NORTHBROOK","","IL","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",10,"LAX","VORTAC","LOS ANGELES","LOS ANGELES","","CA","US","PDZ",75.88,256.38,45.05,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",20,"PDZ","VORTAC","PARADISE","ONTARIO","","CA","US","YCDIL",77.71,258.32,55.03,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",30,"YCDIL","CN   ","","","K2","CA","US","PKE",65.46,246.44,88.3,"","",,"N","N","Y",""
"2023/11/30","Y","C","J74",40,"PKE","VORTAC","PARKER","PARKER","","CA","US","NICKT",69.44,255.56,30,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",50,"NICKT","WP   ","","","K2","AZ","US","NABOB",69.44,255.56,138.09,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",60,"NABOB","RP   ","","","K2","AZ","US","PAYSO",69.44,255.56,25.88,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",70,"PAYSO","RP   ","","","K2","AZ","US","CHEAR",69.44,255.56,16.11,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",80,"CHEAR","RP   ","","","K2","AZ","US","SJN",69.44,255.56,66.01,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",90,"SJN","VORTAC","ST JOHNS","ST JOHNS","","AZ","US","DRYHT",78.16,259.12,50,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",100,"DRYHT","RP   ","","","K2","NM","US","MAXXO",78.16,259.12,71.49,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",110,"MAXXO","RP   ","","","K2","NM","US","CNX",78.16,259.12,50.61,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",120,"CNX","VORTAC","CORONA","CORONA","","NM","US","TXO",73.08,256.69,141.08,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",130,"TXO","VORTAC","TEXICO","TEXICO","","TX","US","IRW",66.18,253.17,263.17,"","",,"N","N","N",""
"2023/11/30","Y","C","J74",140,"IRW","VORTAC","WILL ROGERS","OKLAHOMA CITY","","OK","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",10,"LAS","VORTAC","LAS VEGAS","LAS VEGAS","","NV","US","RENTT",75,256.28,74.01,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",20,"RENTT","RP   ","","","K2","AZ","US","CUNDY",75,256.28,31.43,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",30,"CUNDY","CN   ","","","K2","AZ","US","CORKR",71.99,253,28.84,"","",,"N","N","Y",""
"2023/11/30","Y","C","J76",40,"CORKR","RP   ","","","K2","AZ","US","TBC",71.99,253,55.03,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",50,"TBC","VORTAC","TUBA CITY","TUBA CITY","","AZ","US","TANER",78.5,264.1,187.63,"","",,"N","Y","N",""
"2023/11/30","Y","C","J76",60,"TANER","RP   ","","","K2","NM","US","FTI",78.5,264.1,112.68,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",70,"FTI","VORTAC","FORT UNION","LAS VEGAS","","NM","US","TCC",97.25,279.14,80.58,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",80,"TCC","VORTAC","TUCUMCARI","TUCUMCARI","","NM","US","SONYA",92.67,277.51,206.06,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",90,"SONYA","RP   ","","","K4","TX","US","SPS",92.67,277.51,52,"","",,"N","N","N",""
"2023/11/30","Y","C","J76",100,"SPS","VORTAC","WICHITA FALLS","WICHITA FALLS","","TX","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",10,"LAX","VORTAC","LOS ANGELES","LOS ANGELES","","CA","US","SLI",100.35,280.56,20.88,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",20,"SLI","VORTAC","SEAL BEACH","LOS ALAMITOS","","CA","US","TRM",80.07,263.12,95.29,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",30,"TRM","VORTAC","THERMAL","PALM SPRINGS","","CA","US","PKE",55.57,234.39,79.12,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",40,"PKE","VORTAC","PARKER","PARKER","","CA","US","LANCY",56.16,238.41,31,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",50,"LANCY","WP   ","","","K2","AZ","US","DRK",56.16,238.41,84.08,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",60,"DRK","VORTAC","DRAKE","PRESCOTT","","AZ","US","PYRIT",69.57,251.47,97.82,"ZUN","ZUNI",76,"N","N","N",""
"2023/11/30","Y","C","J78",70,"PYRIT","RP   ","","","K2","AZ","US","ZUN",69.57,251.47,67.21,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",80,"ZUN","VORTAC","ZUNI","ZUNI PUEBLO","","NM","US","ABQ",73.01,255.35,115.35,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",90,"ABQ","VORTAC","ALBUQUERQUE","ALBUQUERQUE","","NM","US","TCC",73.08,255.93,158.61,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",100,"TCC","VORTAC","TUCUMCARI","TUCUMCARI","","NM","US","PNH",75.51,260.61,93.45,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",110,"PNH","VORTAC","PANHANDLE","AMARILLO","","TX","US","CRUSR",78.71,262.07,139.29,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",120,"CRUSR","RP   ","","","K4","OK","US","IRW",78.71,262.07,61.72,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",130,"IRW","VORTAC","WILL ROGERS","OKLAHOMA CITY","","OK","US","TUL",53.03,233.09,102.1,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",140,"TUL","VORTAC","TULSA","TULSA","","OK","US","FAM",62.01,252.35,281.42,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",150,"FAM","VORTAC","FARMINGTON","FARMINGTON","","MO","US","PLESS",80.84,260.35,61.04,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",160,"PLESS","RP   ","","","K5","IL","US","PXV",80.84,260.35,57.5,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",170,"PXV","VORTAC","POCKET CITY","EVANSVILLE","","IN","US","IIU",80.54,263.89,104.14,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",180,"IIU","VORTAC","LOUISVILLE","LOUISVILLE","","KY","US","DACOS",83.14,269.49,63.54,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",190,"DACOS","RP   ","","","K5","KY","US","HVQ",83.14,269.49,117.09,"","",,"N","N","N",""
"2023/11/30","Y","C","J78",200,"HVQ","VOR/DME","CHARLESTON","CHARLESTON","","WV","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",10,"EED","VORTAC","NEEDLES","NEEDLES","","CA","US","CADDU",64.81,247.41,75.08,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",20,"CADDU","RP   ","","","K2","AZ","US","FLG",64.81,247.41,64.89,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",30,"FLG","VOR/DME","FLAGSTAFF","FLAGSTAFF","","AZ","US","GUP",67.04,248.66,138.98,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",40,"GUP","VORTAC","GALLUP","GALLUP","","NM","US","BUKKO",71.51,254.69,43.04,"FTI","FORT UNION",103,"N","N","N",""
"2023/11/30","Y","C","J8",50,"BUKKO","RP   ","","","K2","NM","US","FLYBY",71.51,254.69,69.48,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",60,"FLYBY","RP   ","","","K2","NM","US","FTI",71.51,254.69,70.73,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",70,"FTI","VORTAC","FORT UNION","LAS VEGAS","","NM","US","SGF",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","J8",80,"SGF","VORTAC","SPRINGFIELD","SPRINGFIELD","","MO","US","CROCK",51.39,236.15,65.41,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",90,"CROCK","RP   ","","","K3","MO","US","STL",51.39,236.15,96.98,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",100,"STL","VORTAC","ST LOUIS","ST LOUIS","","MO","US","BOSIE",98.58,281.63,68.24,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",110,"BOSIE","RP   ","","","K5","IL","US","ELIOE",98.58,281.63,52.4,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",120,"ELIOE","RP   ","","","K5","IL","US","IMPEL",98.58,281.63,42.04,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",130,"IMPEL","RP   ","","","K5","IN","US","IIU",98.58,281.63,72.82,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",140,"IIU","VORTAC","LOUISVILLE","LOUISVILLE","","KY","US","DACOS",83.14,269.49,63.54,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",150,"DACOS","RP   ","","","K5","KY","US","HVQ",83.14,269.49,117.09,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",160,"HVQ","VOR/DME","CHARLESTON","CHARLESTON","","WV","US","PERRI",95.13,276.62,69.41,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",170,"PERRI","RP   ","","","K6","WV","US","DILNN",95.13,276.62,26.98,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",180,"DILNN","RP   ","","","K6","VA","US","RHODE",95.13,276.62,16.67,"","",,"N","N","N",""
"2023/11/30","Y","C","J8",190,"RHODE","RP   ","","","K6","VA","US","CSN",77.56,258.5,75.01,"","",,"N","N","Y",""
"2023/11/30","Y","C","J8",200,"CSN","VORTAC","CASANOVA","CASANOVA","","VA","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",10,"OAL","VORTAC","COALDALE","COALDALE","","NV","US","ILC",66.67,249.75,160.53,"ILC","WILSON CREEK",44,"N","N","N",""
"2023/11/30","Y","C","J80",20,"ILC","VORTAC","WILSON CREEK","WILSON CREEK","","NV","US","MLF",67.79,248.65,65.56,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",30,"MLF","VORTAC","MILFORD","MILFORD","","UT","US","SAKES",60.75,244.39,132.07,"JNC","GRAND JUNCTION",50,"N","N","N",""
"2023/11/30","Y","C","J80",40,"SAKES","RP   ","","","K2","UT","US","JNC",60.75,244.39,70.54,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",50,"JNC","VOR/DME","GRAND JUNCTION","GRAND JUNCTION","","CO","US","GLENO",59.97,244.17,68.62,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",60,"GLENO","RP   ","","","K2","CO","US","DBL",59.97,244.17,22.73,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",70,"DBL","VOR/DME","RED TABLE","EAGLE","","CO","US","FQF",69.17,251.61,106.57,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",80,"FQF","VORTAC","FALCON","DENVER","","CO","US","GLD",85.66,266.52,137.15,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",90,"GLD","VORTAC","GOODLAND","GOODLAND","","KS","US","CUGGA",84,268.93,38.57,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",100,"CUGGA","RP   ","","","K3","KS","US","HLC",84,268.93,30.16,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",110,"HLC","VORTAC","HILL CITY","HILL CITY","","KS","US","SLOWR",79.91,266.38,125.73,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",120,"SLOWR","RP   ","","","K3","KS","US","CATTS",79.91,266.38,64.01,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",130,"CATTS","RP   ","","","K3","KS","US","MCI",79.91,266.38,66.01,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",140,"MCI","VORTAC","KANSAS CITY","KANSAS CITY","","MO","US","SAAGS",75.33,264.56,68.38,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",150,"SAAGS","RP   ","","","K3","MO","US","TWAIN",75.33,264.56,86.4,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",160,"TWAIN","RP   ","","","K3","MO","US","BAYLI",75.33,264.56,16.98,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",170,"BAYLI","RP   ","","","K5","IL","US","SPI",75.33,264.56,65.33,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",180,"SPI","VORTAC","SPINNER","SPRINGFIELD","","IL","US","GORDO",90.5,270.62,53.88,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",190,"GORDO","RP   ","","","K5","IL","US","JAAVE",90.5,270.62,11.89,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",200,"JAAVE","WP   ","","","K5","IL","US","VHP",90.5,270.62,87.26,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",210,"VHP","VORTAC","BRICKYARD","INDIANAPOLIS","","IN","US","FYLLS",84.51,276.07,80.45,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",220,"FYLLS","RP   ","","","K5","OH","US","CREEP",84.51,276.07,14.88,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",230,"CREEP","RP   ","","","K5","OH","US","EMPTY",84.51,276.07,51.83,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",240,"EMPTY","RP   ","","","K5","OH","US","BOWRR",84.51,276.07,7.13,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",250,"BOWRR","RP   ","","","K5","OH","US","ZANDR",84.51,276.07,69.2,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",260,"ZANDR","RP   ","","","K5","OH","US","CORVS",84.51,276.07,13.93,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",270,"CORVS","RP   ","","","K5","OH","US","AIR",84.51,276.07,19.08,"","",,"N","N","N",""
"2023/11/30","Y","C","J80",280,"AIR","VOR/DME","BELLAIRE","BELLAIRE","","OH","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",10,"TED","VOR/DME","ANCHORAGE","ANCHORAGE","","AK","US","NOWEL",106.35,297.59,59.97,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",20,"NOWEL","RP   ","","","PA","AK","US","MDO",106.35,297.59,90.52,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",30,"MDO","VOR/DME","MIDDLETON ISLAND","MIDDLETON ISLAND","","AK","US","SNOUT",106.35,297.59,170.9,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",40,"SNOUT","RP   ","","","PA","AK","US","EEDEN",106.35,297.59,196.93,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",50,"EEDEN","RP   ","","","PA","AK","US","FRIED",106.35,297.59,153.87,"","",,"N","N","N",""
"2023/11/30","Y","A","J804R",60,"FRIED","RP   ","","","P","OP","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",10,"BTG","VORTAC","BATTLE GROUND","BATTLE GROUND","","WA","US","DNJ",78.99,265.53,276.89,"DNJ","DONNELLY",90,"N","N","N",""
"2023/11/30","Y","C","J82",20,"DNJ","VOR/DME","DONNELLY","MC CALL","","ID","US","DBS",82.92,269.72,176.6,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",30,"DBS","VORTAC","DUBOIS","DUBOIS","","ID","US","CZI",74.22,260.23,249.89,"","",,"N","Y","N",""
"2023/11/30","Y","C","J82",40,"CZI","VOR/DME","CRAZY WOMAN","CRAZY WOMAN","","WY","US","RAP",76.36,258.74,148.3,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",50,"RAP","VORTAC","RAPID CITY","RAPID CITY","","SD","US","VIVID",78.98,267.29,131.36,"FSD","SIOUX FALLS",125,"N","N","N",""
"2023/11/30","Y","C","J82",60,"VIVID","RP   ","","","K3","SD","US","FSD",78.98,267.29,140.01,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",70,"FSD","VORTAC","SIOUX FALLS","SIOUX FALLS","","SD","US","DBQ",,,,"","",,"Y","N","N",""
"2023/11/30","Y","C","J82",80,"DBQ","VORTAC","DUBUQUE","DUBUQUE","","IA","US","COTON",90.03,270.97,62.33,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",90,"COTON","RP   ","","","K5","IL","US","JOT",133.85,314.52,64.29,"","",,"N","N","Y",""
"2023/11/30","Y","C","J82",100,"JOT","VOR/DME","JOLIET","JOLIET","","IL","US","HOBAR",87.95,271.47,50,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",110,"HOBAR","RP   ","","","K5","IN","US","GSH",87.95,271.47,53.22,"","",,"N","N","N",""
"2023/11/30","Y","C","J82",120,"GSH","VORTAC","GOSHEN","GOSHEN","","IN","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J83",10,"SPA","VORTAC","SPARTANBURG","SPARTANBURG","","SC","US","SPAYD",356.33,179.93,190.32,"","",,"N","N","N",""
"2023/11/30","Y","C","J83",20,"SPAYD","RP   ","","","K6","WV","US","APE",356.33,179.93,118,"","",,"N","N","N",""
"2023/11/30","Y","C","J83",30,"APE","VORTAC","APPLETON","APPLETON","","OH","US","WAAHU",20.9,200.17,30,"DJB","DRYER",75,"N","N","N",""
"2023/11/30","Y","C","J83",40,"WAAHU","RP   ","","","K5","OH","US","DJB",20.9,200.17,44.94,"","",,"N","N","N",""
"2023/11/30","Y","C","J83",50,"DJB","VOR/DME","DRYER","CLEVELAND","","OH","US","",,,,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",10,"OAK","VOR/DME","OAKLAND","OAKLAND","","CA","US","LIN",52.79,233.54,61.58,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",20,"LIN","VOR/DME","LINDEN","LINDEN","","CA","US","MELTS",60.24,242.08,25,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",30,"MELTS","RP   ","","","K2","CA","US","SONNY",60.24,242.08,48.54,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",40,"SONNY","RP   ","","","K2","CA","US","BABIT",60.24,242.08,52.93,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",50,"BABIT","RP   ","","","K2","NV","US","MVA",60.24,242.08,16.87,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",60,"MVA","VORTAC","MINA","MINA","","NV","US","PAWLY",61.58,246.06,218.5,"","",,"N","Y","N",""
"2023/11/30","Y","C","J84",70,"PAWLY","RP   ","","","K2","UT","US","DTA",61.58,246.06,44,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",80,"DTA","VORTAC","DELTA","DELTA","","UT","US","EKR",60.34,244.27,217.07,"","",,"N","Y","N",""
"2023/11/30","Y","C","J84",90,"EKR","VOR/DME","MEEKER","MEEKER","","CO","US","FROGS",58.12,243.34,97.08,"","",,"N","Y","N",""
"2023/11/30","Y","C","J84",100,"FROGS","RP   ","","","K2","CO","US","SNY",58.12,243.34,137.1,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",110,"SNY","VOR/DME","SIDNEY","SIDNEY","","NE","US","DBQ",64.86,262.05,556.31,"","",,"Y","N","N",""
"2023/11/30","Y","C","J84",120,"DBQ","VORTAC","DUBUQUE","DUBUQUE","","IA","US","COTON",90.1,277.96,62.33,"","",,"N","N","N",""
"2023/11/30","Y","C","J84",130,"COTON","RP   ","","","K5","IL","US","OBK",90.1,277.96,60.9,"","",,"N","N","N",""
